Gene,Drug,Interaction Score,Interaction Type
EGR4,RGB-286638,0.06105707433787781,inhibitor (INHIBITORY)
EGR4,1-AZAKENPAULLONE,0.08923726249382143,inhibitor (INHIBITORY)
EGR4,ZOTIRACICLIB,0.0966737010349732,inhibitor (INHIBITORY)
EGR4,BOHEMINE,0.5800422062098392,inhibitor (INHIBITORY)
EGR4,CGP74514A,0.1450105515524598,inhibitor (INHIBITORY)
EGR4,"6-PHENYL[5H]PYRROLO[2,3-B]PYRAZINE",0.2900211031049196,inhibitor (INHIBITORY)
EGR4,SAMURACICLIB,0.2900211031049196,inhibitor (INHIBITORY)
EGR4,RO3306,0.3866948041398928,inhibitor (INHIBITORY)
EGR4,K-00546,0.3866948041398928,inhibitor (INHIBITORY)
EGR4,BMS-265246,0.5800422062098392,inhibitor (INHIBITORY)
EGR4,CDK4 INHIBITOR,0.3866948041398928,inhibitor (INHIBITORY)
EGR4,COMPOUND 5G [PMID: 36385925],0.5800422062098392,inhibitor (INHIBITORY)
EGR4,CDK2 INHIBITOR IV,0.1450105515524598,inhibitor (INHIBITORY)
EGR4,2-({6-[(3-CHLOROPHENYL)AMINO]-9-ISOPROPYL-9H-PURIN-2-YL}AMINO)ETHANOL,0.5800422062098392,inhibitor (INHIBITORY)
EGR4,CDK1/5 INHIBITOR,0.1933474020699464,inhibitor (INHIBITORY)
EGR4,AT-7519,0.1933474020699464,inhibitor (INHIBITORY)
EGR4,KINASE INHIBITOR 2 [PMID: 30199702],0.1933474020699464,inhibitor (INHIBITORY)
EGR4,CDK INHIBITOR 4.35,0.1657263446313826,inhibitor (INHIBITORY)
EGR4,MILCICLIB,0.1054622193108798,inhibitor (INHIBITORY)
EGR4,CDK1 INHIBITOR,1.160084412419678,inhibitor (INHIBITORY)
EGR4,DINACICLIB,0.0966737010349732,inhibitor (INHIBITORY)
EGR4,SU9516,0.0725052757762299,inhibitor (INHIBITORY)
EGR4,7-HYDROXYSTAUROSPORINE,0.08923726249382143,inhibitor (INHIBITORY)
EGR4,(2R)-2-({9-(1-METHYLETHYL)-6-[(4-PYRIDIN-2-YLBENZYL)AMINO]-9H-PURIN-2-YL}AMINO)BUTAN-1-OL,0.5800422062098392,inhibitor (INHIBITORY)
EGR4,R547,0.1657263446313826,inhibitor (INHIBITORY)
EGR4,ALSTERPAULLONE,0.02230931562345535,inhibitor (INHIBITORY)
EGR4,VORUCICLIB,0.07733896082797856,inhibitor (INHIBITORY)
EGR4,RIVICICLIB,0.2320168824839356,inhibitor (INHIBITORY)
EGR4,AMINOPURVALANOL A,0.1933474020699464,inhibitor (INHIBITORY)
EGR4,AZD5438,0.0483368505174866,inhibitor (INHIBITORY)
EGR4,BS-194,0.1933474020699464,inhibitor (INHIBITORY)
EGR4,JNJ-7706621,0.02109244386217597,inhibitor (INHIBITORY)
EGR4,ASNUCICLIB,0.2900211031049196,inhibitor (INHIBITORY)
EGR4,QR-6401,0.5800422062098392,inhibitor (INHIBITORY)
EGR4,ALSTERPAULLONE 2-CYANOETHYL,0.5800422062098392,inhibitor (INHIBITORY)
EGR4,TANUXICICLIB,0.2320168824839356,inhibitor (INHIBITORY)
EGR4,(S)-CR8,0.3866948041398928,inhibitor (INHIBITORY)
EGR4,BMS-387032,0.06824025955409872,inhibitor (INHIBITORY)
EGR4,THAL-SNS-032,0.2900211031049196,inhibitor (INHIBITORY)
EGR4,CDK2 INHIBITOR III,0.5800422062098392,inhibitor (INHIBITORY)
EGR4,COMPOUND 9B [PMID: 18986805],0.2900211031049196,inhibitor (INHIBITORY)
EGR4,6-BROMOINDIRUBIN-3'-OXIME,0.5800422062098392,inhibitor (INHIBITORY)
EGR4,"(7S)-2-(2-AMINOPYRIMIDIN-4-YL)-7-(2-FLUOROETHYL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",0.1657263446313826,inhibitor (INHIBITORY)
EGR4,RONICICLIB,0.04143158615784566,inhibitor (INHIBITORY)
PDE3B,ENSIFENTRINE,1.450105515524598,inhibitor (INHIBITORY)
PDE3B,K-134,2.175158273286897,inhibitor (INHIBITORY)
PDE3B,THEOPHYLLINE,0.1611228350582886,inhibitor (INHIBITORY)
PDE3B,LEVOSIMENDAN,0.621473792367685,inhibitor (INHIBITORY)
PDE3B,ANAGRELIDE HYDROCHLORIDE,1.450105515524598,inhibitor (INHIBITORY)
PDE3B,ENOXIMONE,0.725052757762299,inhibitor (INHIBITORY)
PDE3B,AMINOPHYLLINE,0.4350316546573794,inhibitor (INHIBITORY)
PDE3B,THEOPHYLLINE SODIUM GLYCINATE,0.4350316546573794,inhibitor (INHIBITORY)
PDE3B,OXTRIPHYLLINE,0.4350316546573794,inhibitor (INHIBITORY)
PDE3B,PENTOXIFYLLINE,0.1242947584735369,inhibitor (INHIBITORY)
PDE3B,NM-702,1.087579136643448,Unknown
PDE3B,DIPYRIDAMOLE,0.07768422404596062,inhibitor (INHIBITORY)
DNAH6,MURAMYL DIPEPTIDE,26.10189927944276,agonist (ACTIVATING)
PDGFRB,IMATINIB,0.09177883009649355,inhibitor (INHIBITORY)
PDGFRB,REGORAFENIB,0.08009788808421256,inhibitor (INHIBITORY)
PDGFRB,PETROSIOL A,1.321615153389507,Unknown
PDGFRB,BECAPLERMIN,0.8810767689263381,agonist (ACTIVATING)
PDGFRB,RINUCUMAB,0.6608075766947535,inhibitor (INHIBITORY)
PDGFRB,ENMD-981693,0.03477934614182913,inhibitor (INHIBITORY)
PDGFRB,SORAFENIB,0.0632076812490634,inhibitor (INHIBITORY)
PDGFRB,MASITINIB,0.1166131017696623,inhibitor (INHIBITORY)
PDGFRB,PAZOPANIB,0.06955869228365827,inhibitor (INHIBITORY)
PDGFRB,TIVOZANIB HYDROCHLORIDE,0.1321615153389507,inhibitor (INHIBITORY)
PDGFRB,TOZASERTIB,0.009052158584859638,Unknown
PDGFRB,TELATINIB,0.472005411924824,inhibitor (INHIBITORY)
PDGFRB,MOTESANIB,0.2402936642526376,inhibitor (INHIBITORY)
PDGFRB,PD-0166285,0.02541567602672129,inhibitor (INHIBITORY)
PDGFRB,SU-014813,0.09440108238496481,inhibitor (INHIBITORY)
PDGFRB,X-82,0.3964845460168521,inhibitor (INHIBITORY)
PDGFRB,RABEPRAZOLE,0.02541567602672129,Unknown
PDGFRB,ILORASERTIB,0.01139323408094402,inhibitor (INHIBITORY)
PDGFRB,XL999,0.1321615153389507,inhibitor (INHIBITORY)
PDGFRB,SUNITINIB,0.1239014206302663,inhibitor (INHIBITORY)
PDGFRB,LEUCOVORIN CALCIUM,0.03671153203859742,Unknown
PDGFRB,RG-1530,0.01405973567435646,inhibitor (INHIBITORY)
PDGFRB,ROMIPLOSTIM,0.08260094708684419,Unknown
PDGFRB,MK-2461,0.02753364902894806,Unknown
PDGFRB,CATEQUENTINIB,0.1321615153389507,inhibitor (INHIBITORY)
PDGFRB,PEGPLERANIB SODIUM,0.1101345961157922,Unknown
PDGFRB,TAMATINIB,0.008158118230799427,Unknown
PDGFRB,CP-547632,0.01501835401578985,Unknown
PDGFRB,CRENOLANIB,0.0440538384463169,inhibitor (INHIBITORY)
PDGFRB,TG100-801,0.04130047354342209,inhibitor (INHIBITORY)
PDGFRB,AXITINIB,0.0944010823849648,inhibitor (INHIBITORY)
PDGFRB,IRINOTECAN HYDROCHLORIDE,0.02097801830776995,Unknown
PDGFRB,TAK-593,0.2643230306779014,inhibitor (INHIBITORY)
PDGFRB,TOCERANIB PHOSPHATE,0.2202691922315845,inhibitor (INHIBITORY)
PDGFRB,XL-999,0.06007341606315942,inhibitor (INHIBITORY)
PDGFRB,AST-487,0.01611725796816472,Unknown
PDGFRB,FAMITINIB,0.1888021647699296,inhibitor (INHIBITORY)
PDGFRB,CM-082,0.1652018941736883,inhibitor (INHIBITORY)
PDGFRB,LENVATINIB,0.03477934614182913,Unknown
PDGFRB,FLUOROURACIL,0.01139323408094402,Unknown
PDGFRB,XL820,0.3304037883473767,inhibitor (INHIBITORY)
PDGFRB,CHEMBL:CHEMBL546797,0.02065023677171104,Unknown
PDGFRB,VANDETANIB,0.01139323408094402,Unknown
PDGFRB,PUQUITINIB MESYLATE DIHYDRATE,0.06007341606315942,inhibitor (INHIBITORY)
PDGFRB,BARASERTIB-HQPA,0.02873076420411972,Unknown
PDGFRB,DORAMAPIMOD,0.02873076420411972,Unknown
PDGFRB,PONATINIB,0.05083135205344259,Unknown
PDGFRB,QUIZARTINIB,0.03477934614182913,inhibitor (INHIBITORY)
PDGFRB,MIDOSTAURIN,0.01888021647699296,inhibitor (INHIBITORY)
PDGFRB,AMUVATINIB,0.1888021647699296,inhibitor (INHIBITORY)
PDGFRB,VARGATEF,0.08260094708684419,inhibitor (INHIBITORY)
PDGFRB,DOVITINIB LACTATE,0.3304037883473767,Unknown
PDGFRB,HESPERADIN,0.01652018941736884,inhibitor (INHIBITORY)
PDGFRB,BEVACIZUMAB,0.03304037883473768,Unknown
PDGFRB,CENISERTIB,0.005600064209277573,Unknown
PDGFRB,SNS-314,0.01573351373082746,Unknown
PDGFRB,FORETINIB,0.03477934614182913,inhibitor (INHIBITORY)
PDGFRB,RIPRETINIB,0.1321615153389507,Unknown
PDGFRB,BARASERTIB,0.05083135205344259,Unknown
PDGFRB,ORANTINIB,0.1524940561603277,inhibitor (INHIBITORY)
PDGFRB,JI-101,0.2202691922315845,inhibitor (INHIBITORY)
PDGFRB,CEP-2563 DIHYDROCHLORIDE,0.0388710339232208,inhibitor (INHIBITORY)
PDGFRB,NVP-TAE684,0.006415607540725763,Unknown
PDGFRB,VATALANIB,0.1468461281543897,inhibitor (INHIBITORY)
PDGFRB,NINTEDANIB ESYLATE,0.1321615153389507,inhibitor (INHIBITORY)
PDGFRB,PAZOPANIB HYDROCHLORIDE,0.2202691922315845,Unknown
PDGFRB,CEDIRANIB,0.0354004058943618,inhibitor (INHIBITORY)
PDGFRB,TANDUTINIB,0.1416016235774472,inhibitor (INHIBITORY)
PDGFRB,LINIFANIB,0.04130047354342209,inhibitor (INHIBITORY)
PDGFRB,PF-562271,0.00611858867309957,Unknown
PDGFRB,NILOTINIB,0.04130047354342209,inhibitor (INHIBITORY)
PDGFRB,XL-820,0.2202691922315845,inhibitor (INHIBITORY)
PDGFRB,SOTRASTAURIN,0.01083291109335661,Unknown
PDGFRB,DOVITINIB,0.0327132463710274,inhibitor (INHIBITORY)
PDGFRB,SERALUTINIB,0.1101345961157922,inhibitor (INHIBITORY)
PDGFRB,TRAPIDIL,0.2202691922315845,Unknown
PDGFRB,PP2,0.02202691922315845,Unknown
PDGFRB,DASATINIB ANHYDROUS,0.05216901921274371,inhibitor (INHIBITORY)
PDGFRB,CDP-860,0.6608075766947535,inhibitor (INHIBITORY)
TRPC1,CAFFEINE,2.821826949128947,Unknown
SLC14A1,COMPOUND 1A [PMID: 23597791],52.20379855888553,inhibitor (INHIBITORY)
DMTN,IKK-BETA INHIBITOR R-28,7.457685508412219,inhibitor (INHIBITORY)
DMTN,BI605906,7.457685508412219,inhibitor (INHIBITORY)
DMTN,MLN-120B,7.457685508412219,inhibitor (INHIBITORY)
DMTN,COMPOUND 47 [PMID: 28737909],3.728842754206109,inhibitor (INHIBITORY)
DMTN,BMS-345541,0.6779714098556563,modulator (None)
DMTN,PHA-408,3.728842754206109,inhibitor (INHIBITORY)
DMTN,IKK-2 INHIBITOR IV,7.457685508412219,inhibitor (INHIBITORY)
CROT,LEVOCARNITINE PROPIONATE,6.525474819860691,Unknown
EBF1,APONERMIN,8.700633093147589,agonist (ACTIVATING)
EBF1,TRAIL,1.160084412419678,Unknown
EBF1,SC-67655,17.40126618629517,agonist (ACTIVATING)
DDHD1,WARFARIN,3.163866579326396,Unknown
UBASH3B,GEMCITABINE,1.134865186062729,Unknown
ADAM33,THERAPEUTIC CORTICOSTEROID,1.242947584735369,Unknown
ADAM33,USTEKINUMAB,2.610189927944276,Unknown
CCNA2,ETHINYL ESTRADIOL,0.6525474819860692,Unknown
CCNA2,CORDYCEPIN,6.525474819860691,Unknown
CCNA2,TAMOXIFEN,0.2007838406110982,Unknown
CCNA2,GENISTEIN,0.2250163730986445,Unknown
CCNA2,TNF-ALPHA,0.5437895683217243,Unknown
CCNA2,SELICICLIB,0.8700633093147588,Unknown
CCNA2,SURAMIN,0.3434460431505627,Unknown
CCNA2,IGN523,3.262737409930345,antibody (INHIBITORY)
ANXA1,METHYLPREDNISOLONE,0.06591388706929992,Unknown
ANXA1,EFWSLAAPQRF-NH2,0.5932249836236992,agonist (ACTIVATING)
ANXA1,BIBP3226,0.3954833224157995,inhibitor (INHIBITORY)
ANXA1,FLUMETHASONE PIVALATE,0.2966124918118496,Unknown
ANXA1,PANCREATIC POLYPEPTIDE,0.5932249836236992,agonist (ACTIVATING)
ANXA1,ST 638,2.372899934494797,Unknown
ANXA1,NEUROPEPTIDE FF,0.5932249836236992,agonist (ACTIVATING)
ANXA1,BETAMETHASONE,0.1186449967247398,Unknown
ANXA1,PHORBOL 12-MYRISTATE 13-ACETATE,0.1581933289663198,Unknown
ANXA1,DIFLORASONE DIACETATE,0.1977416612078997,Unknown
ANXA1,PREDNISOLONE,0.04237321311597852,Unknown
ANXA1,RFRP-3,0.5932249836236992,agonist (ACTIVATING)
ANXA1,ALCLOMETASONE,0.2966124918118496,Unknown
ANXA1,CLOBETASOL,0.2966124918118496,Unknown
ANXA1,RIMEXOLONE,0.2372899934494796,Unknown
ANXA1,1DME,0.5932249836236992,agonist (ACTIVATING)
ANXA1,DEXAMETHASONE,0.04187470472637877,Unknown
ANXA1,[125I]EYF,1.186449967247398,agonist (ACTIVATING)
ANXA1,PREDNICARBATE,0.2966124918118496,Unknown
ANXA1,DNPA,1.186449967247398,agonist (ACTIVATING)
ANXA1,[3H]EYF,1.186449967247398,agonist (ACTIVATING)
ANXA1,TRIAMCINOLONE,0.0515847811846695,Unknown
ANXA1,4-PHENYLENEDIAMINE,0.3389857049278281,Unknown
ANXA1,CLOCORTOLONE,0.2372899934494796,Unknown
ANXA1,TETRADECANOYLPHORBOL ACETATE,0.0515847811846695,Unknown
ANXA1,HYDROCORTISONE BUTYRATE,0.05649761748797135,Unknown
ANXA1,TRASTUZUMAB,0.04394259137953327,Unknown
ANXA1,DESOXIMETASONE,0.1977416612078997,Unknown
ANXA1,THERAPEUTIC GLUCOCORTICOID,0.1046867618159469,Unknown
ANXA1,Y-RFRP-3,0.5932249836236992,agonist (ACTIVATING)
ANXA1,[125I]NPFF,0.5932249836236992,agonist (ACTIVATING)
ANXA1,AMCINONIDE,0.169492852463914,Unknown
ANXA1,LOTEPREDNOL,0.2966124918118496,Unknown
ANXA1,BECLOMETHASONE,0.09887083060394987,Unknown
ANXA1,MOMETASONE,0.1318277741385998,Unknown
ANXA1,PREDNISONE,0.02636555482771996,Unknown
ANXA1,RF9,0.5932249836236992,inhibitor (INHIBITORY)
ANXA1,THERAPEUTIC CORTICOSTEROID,0.05649761748797135,Unknown
ANXA1,DESONIDE,0.3954833224157995,Unknown
ANXA1,AC263093,1.186449967247398,agonist (ACTIVATING)
ANXA1,HALOBETASOL,0.3954833224157995,Unknown
ANXA1,HYDROCORTAMATE,0.5932249836236992,Unknown
ANXA1,COMPOUND 46 [PMID: 25268943],0.5932249836236992,inhibitor (INHIBITORY)
ANXA1,STAUROSPORINE,0.08474642623195704,Unknown
FOLR1,MIRVETUXIMAB SORAVTANSINE,0.5437895683217243,binder (None)
FOLR1,EPOFOLATE,2.900211031049196,Unknown
FOLR1,FOLATE RECEPTOR-TARGETED VINCA ALKALOID EC0489,2.900211031049196,Unknown
FOLR1,VINTAFOLIDE,4.350316546573794,binder (None)
FOLR1,PYRIMETHAMINE,0.2636555482771996,Unknown
FOLR1,DEXAMETHASONE,0.06824025955409874,Unknown
FOLR1,EPOFOLATE,2.900211031049196,Unknown
FOLR1,COMPOUND 4G [PMID: 22595175],0.9667370103497321,inhibitor (INHIBITORY)
FOLR1,MIRVETUXIMAB,2.900211031049196,binder (None)
FOLR1,COMPOUND 1 [PMID: 11425539],2.900211031049196,inhibitor (INHIBITORY)
FOLR1,FOLIC ACID,0.3625263788811495,Unknown
FOLR1,TETRAHYDROFOLIC ACID,2.900211031049196,Unknown
FOLR1,LOMETREXOL,1.160084412419678,Unknown
FOLR1,TALOTREXIN,1.933474020699464,Unknown
FOLR1,ANTIESTROGEN,0.3866948041398929,Unknown
FOLR1,METHOTREXATE,0.05273110965543994,Unknown
FOLR1,ALOXISTATIN,1.450105515524598,inhibitor (INHIBITORY)
FOLR1,FARLETUZUMAB,8.700633093147589,inhibitor (INHIBITORY)
COL4A3,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,0.9322106885515274,cleavage (INHIBITORY)
COL4A3,OCRIPLASMIN,0.6868920863011254,cleavage (INHIBITORY)
KCNJ5,VERAPAMIL,0.1288982680466309,Unknown
KCNJ5,AMILORIDE,0.3412012977704937,Unknown
KCNJ5,PIP2,0.725052757762299,activator (ACTIVATING)
KCNJ5,PHORBOL 12-MYRISTATE 13-ACETATE,0.3866948041398929,Unknown
KCNJ5,NIP-142,5.800422062098392,blocker (INHIBITORY)
KCNJ5,VERNAKALANT HYDROCHLORIDE,0.9667370103497321,blocker (INHIBITORY)
KCNJ5,FLUPIRTINE,0.3625263788811495,Unknown
KCNJ5,NA+,1.450105515524598,activator (ACTIVATING)
KCNJ5,AZD2927,2.900211031049196,blocker (INHIBITORY)
ACACB,ACT-1014-6470,1.683993501899533,inhibitor (INHIBITORY)
ACACB,NDT9520492,1.683993501899533,inhibitor (INHIBITORY)
ACACB,[125I]C5A (HUMAN),0.8419967509497667,agonist (ACTIVATING)
ACACB,RIBOSOMAL PROTEIN S19,1.683993501899533,agonist (ACTIVATING)
ACACB,AVACOPAN,0.8419967509497667,inhibitor (INHIBITORY)
ACACB,FIRSOCOSTAT,0.4209983754748833,negative modulator (INHIBITORY)
ACACB,PF-05175157,1.683993501899533,inhibitor (INHIBITORY)
ACACB,C5A DES-ARG,0.8419967509497667,agonist (ACTIVATING)
ACACB,YSFKPMPLAR,0.8419967509497667,agonist (ACTIVATING)
ACACB,PMX53,0.2405705002713619,inhibitor (INHIBITORY)
ACACB,OLUMACOSTAT GLASARETIL,0.8419967509497667,inhibitor (INHIBITORY)
ACACB,CLESACOSTAT,0.4209983754748833,inhibitor (INHIBITORY)
ACACB,W54011,1.683993501899533,inhibitor (INHIBITORY)
ACACB,C089,1.683993501899533,inhibitor (INHIBITORY)
ACACB,N-METHYL-PHE-LYS-PRO-D-CHA-CHA-D-ARG-CO2H,1.683993501899533,agonist (ACTIVATING)
ACACB,CHIPS,1.683993501899533,inhibitor (INHIBITORY)
ACACB,BM213,1.683993501899533,agonist (ACTIVATING)
ACACB,C5A,0.8419967509497667,agonist (ACTIVATING)
ACACB,DF2593A,1.683993501899533,inhibitor (INHIBITORY)
ACACB,NDT9513727,1.683993501899533,agonist (ACTIVATING)
ACACB,N-METHYL-PHE-LYS-PRO-D-CHA-TRP-D-ARG-CO2H,1.683993501899533,inhibitor (INHIBITORY)
ACACB,DF3016A,1.683993501899533,inhibitor (INHIBITORY)
ACACB,RPR121154,1.683993501899533,inhibitor (INHIBITORY)
ACACB,PMX205,1.683993501899533,inhibitor (INHIBITORY)
ACACB,METFORMIN,0.04107301224145203,Unknown
ACACB,LACTOMEDIN 1,1.683993501899533,agonist (ACTIVATING)
ACACB,"L-156,602",1.683993501899533,inhibitor (INHIBITORY)
ACACB,"EU-DTPA-[SER27, NLE70]HC5A",0.8419967509497667,agonist (ACTIVATING)
ACACB,JPE1375,1.683993501899533,inhibitor (INHIBITORY)
ACACB,BM221,1.683993501899533,agonist (ACTIVATING)
ACACB,ACPHE-ORN-PRO-D-CHA-TRP-ARG,1.683993501899533,inhibitor (INHIBITORY)
TNKS2,2X-121,13.05094963972138,inhibitor (INHIBITORY)
RPL10A,ATALUREN,0.1273263379485013,modulator (None)
RPL10A,CYCLOHEXIMIDE,0.10990273380818,inhibitor (INHIBITORY)
RPL10A,MT-3724,0.1288982680466309,inhibitor (INHIBITORY)
RPL10A,EXALUREN,0.1305094963972138,modulator (None)
RPL10A,DORLIMOMAB ARITOX,0.1305094963972138,inhibitor (INHIBITORY)
TRPM6,PROTON PUMP INHIBITOR,26.10189927944276,Unknown
S100A10,DEXAMETHASONE,0.6141623359868886,Unknown
S100A10,THERAPEUTIC GONADOTROPIN,7.457685508412219,Unknown
ASIC1,NPC 17731,0.6868920863011254,inhibitor (INHIBITORY)
ASIC1,"[LEU9,DES-ARG10]KALLIDIN",1.37378417260225,inhibitor (INHIBITORY)
ASIC1,[125I]HPP-DESARG10HOE140,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,NPC 18565,0.6868920863011254,inhibitor (INHIBITORY)
ASIC1,[3H]LYS-[LEU8][DES-ARG9]BK,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,B-9858,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,[DES-ARG10]ICATIBANT,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,B-9958,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,[DES-ARG9]BRADYKININ,0.6868920863011254,agonist (ACTIVATING)
ASIC1,T-KININ,1.37378417260225,agonist (ACTIVATING)
ASIC1,AMILORIDE,0.08081083368248534,Unknown
ASIC1,SSR240612,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,B-10356,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,COMPOUND 12 [PMID: 12723943],1.37378417260225,inhibitor (INHIBITORY)
ASIC1,"AC-LYS-[MEALA6,LEU8,DES-ARG9]BRADYKININ",1.37378417260225,inhibitor (INHIBITORY)
ASIC1,LYS-KALLIDIN,1.37378417260225,agonist (ACTIVATING)
ASIC1,R-715,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,ICATIBANT,0.6868920863011254,inhibitor (INHIBITORY)
ASIC1,CHROMAN 28,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,"[SAR,D-PHE8,DES-ARG9]BRADYKININ",1.37378417260225,agonist (ACTIVATING)
ASIC1,NVP-SAA164,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,[DES-ARG11]T-KININ,1.37378417260225,agonist (ACTIVATING)
ASIC1,KALLIDIN,0.6868920863011254,agonist (ACTIVATING)
ASIC1,D-LYS0-[DES-ARG10]KALLIDIN,1.37378417260225,agonist (ACTIVATING)
ASIC1,"[LEU8,DES-ARG9]BRADYKININ",1.37378417260225,inhibitor (INHIBITORY)
ASIC1,MET-LYS-BRADYKININ,0.6868920863011254,agonist (ACTIVATING)
ASIC1,R-954,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,B-9430,0.6868920863011254,inhibitor (INHIBITORY)
ASIC1,"[DES-PRO8,DES-PHE9,DES-ARG10]KALLIDIN",1.37378417260225,agonist (ACTIVATING)
ASIC1,NG29,1.37378417260225,agonist (ACTIVATING)
ASIC1,[DES-ARG10]KALLIDIN,1.37378417260225,agonist (ACTIVATING)
ASIC1,PS020990,1.37378417260225,inhibitor (INHIBITORY)
ASIC1,"[D-LYS1,DES-ARG10]KALLIDIN",1.37378417260225,agonist (ACTIVATING)
ASIC1,"[DES-PHE9,DES-ARG10]KALLIDIN",1.37378417260225,agonist (ACTIVATING)
ASIC1,COMPOUND 11 [PMID: 12812482],1.37378417260225,inhibitor (INHIBITORY)
ASIC1,BRADYKININ,0.6868920863011254,agonist (ACTIVATING)
ASIC1,[3H]LYS-[DES-ARG9]BK,1.37378417260225,agonist (ACTIVATING)
ASIC1,JMV1431,0.6868920863011254,inhibitor (INHIBITORY)
ALOX12,CELECOXIB,0.05026846274326965,Unknown
ALOX12,SONIDEGIB,0.2806655836499222,inhibitor (INHIBITORY)
ALOX12,PHENOTHIAZINE,0.1052495938687208,Unknown
ALOX12,AZD8542,1.683993501899533,inhibitor (INHIBITORY)
ALOX12,CHEMBL:CHEMBL592124,0.0543223710290172,Unknown
ALOX12,CHEMBL:CHEMBL528045,0.8419967509497667,Unknown
ALOX12,EBSELEN,0.04811410005427238,Unknown
ALOX12,METAMIZOLE SODIUM,0.5613311672998444,Unknown
ALOX12,CHEMBL:CHEMBL68534,0.0886312369420807,Unknown
ALOX12,TYRPHOSTIN AG 835,0.153090318354503,Unknown
ALOX12,EMBELIN,0.1122662334599688,Unknown
ALOX12,CADMIUM DICHLORIDE,0.153090318354503,Unknown
ALOX12,"5,7-DIHYDROXYISOFLAVONE",0.153090318354503,Unknown
ALOX12,BENOXAPROFEN,1.683993501899533,inhibitor (INHIBITORY)
ALOX12,PATIDEGIB,0.5613311672998444,inhibitor (INHIBITORY)
ALOX12,GSA-10,1.683993501899533,modulator (None)
ALOX12,CHEMBL:CHEMBL1164975,3.367987003799066,Unknown
ALOX12,MRT-92,1.683993501899533,inhibitor (INHIBITORY)
ALOX12,ETHOPROPAZINE HYDROCHLORIDE,0.2405705002713619,Unknown
ALOX12,FISETIN,0.1295379616845794,Unknown
ALOX12,VISMODEGIB,0.4209983754748833,inhibitor (INHIBITORY)
ALOX12,MERCURIC CHLORIDE,0.08419967509497667,Unknown
ALOX12,"N,N'-DIPHENYL-P-PHENYLENEDIAMINE",0.2405705002713619,Unknown
ALOX12,CHEMBL:CHEMBL580727,0.2104991877374416,Unknown
ALOX12,PURMORPHAMINE,0.8419967509497667,agonist (ACTIVATING)
ALOX12,TALADEGIB,0.8419967509497667,inhibitor (INHIBITORY)
ALOX12,CHEMBL:CHEMBL154580,0.153090318354503,Unknown
ALOX12,TYRPHOSTIN 47,0.1052495938687208,Unknown
ALOX12,GLASDEGIB,0.4209983754748833,inhibitor (INHIBITORY)
ALOX12,SANGUINARIUM,0.06735974007598133,Unknown
ALOX12,CHEMBL:CHEMBL1448292,0.5613311672998444,Unknown
ENSA,LADUVIGLUSIB,0.4350316546573794,inhibitor (INHIBITORY)
ENSA,RUCAPARIB METABOLITE M324,3.262737409930345,inhibitor (INHIBITORY)
ENSA,VORUCICLIB,0.4350316546573794,inhibitor (INHIBITORY)
ENSA,CHIR-98014,3.262737409930345,inhibitor (INHIBITORY)
ENSA,AZD1080,3.262737409930345,inhibitor (INHIBITORY)
ENSA,"6-PHENYL[5H]PYRROLO[2,3-B]PYRAZINE",1.631368704965172,inhibitor (INHIBITORY)
ENSA,SB 216763,0.4350316546573794,inhibitor (INHIBITORY)
ENSA,SB-415286,0.3262737409930346,inhibitor (INHIBITORY)
CACNB1,GABAPENTIN,0.09322106885515273,modulator (None)
CACNB1,ATAGABALIN,0.1434170290079273,modulator (None)
CACNB1,SULOCTIDIL,0.1434170290079273,blocker (INHIBITORY)
CACNB1,IMAGABALIN,0.1434170290079273,modulator (None)
CACNB1,BEPRIDIL HYDROCHLORIDE,0.1434170290079273,blocker (INHIBITORY)
CACNB1,GABAPENTIN ENACARBIL,0.1381052871928188,modulator (None)
CACNB1,PREGABALIN,0.1434170290079273,modulator (None)
CACNB1,ARVERAPAMIL,0.3728842754206109,Unknown
CACNB1,ESTRADIOL DISULFATE,3.728842754206109,inhibitor (INHIBITORY)
CACNB1,TERODILINE HYDROCHLORIDE,0.1202852501356809,blocker (INHIBITORY)
CACNB1,VERAPAMIL,0.1657263446313826,Unknown
CACNB1,IBUTILIDE,1.065383644058888,Unknown
CACNB1,CELECOXIB,0.1113087389315256,Unknown
CACNB1,PHLOROGLUCINOL,0.1434170290079273,blocker (INHIBITORY)
CTDSP1,CHEMBL:CHEMBL1443422,2.747568345204501,Unknown
CTDSP1,CHEMBL:CHEMBL598477,0.5495136690409004,Unknown
CTDSP1,CHEMBL:CHEMBL527307,1.37378417260225,Unknown
CTDSP1,CHEMBL:CHEMBL484640,0.2497789404731365,Unknown
